;lard/csv/lard Specimen_RawData_4.csv;lard/csv/lard Specimen_RawData_5.csv;lard/csv/lard Specimen_RawData_1.csv;lard/csv/lard Specimen_RawData_6.csv;lard/csv/lard Specimen_RawData_3.csv;lard/csv/lard Specimen_RawData_2.csv
-15.299999999999866;-0.0014949999999999998;0.023081875;-0.000698750000000001;0.0176875;-0.001085000000000001;0.008295625000000001
-15.299999999999855;-0.0017879166666666664;0.02344125;0.0004374999999999995;0.01783875;-0.0026475000000000005;0.0087375
-15.200000000000003;-0.002080833333333333;0.023800625;0.00157375;0.01799;-0.00421;0.009032083333333333
-15.2;-0.0023737499999999996;0.02416;0.00271;0.02062375;-0.004806875;0.009326666666666667
-15.199999999999886;-0.002666666666666666;0.022822500000000003;0.0035700000000000003;0.0232575;-0.005403750000000001;0.009621250000000001
-15.199999999999871;-0.0029595833333333327;0.021485;0.00443;0.024311;-0.006000625;0.009915833333333334
-15.199999999999864;-0.0032524999999999993;0.02095;0.004774;0.025364499999999998;-0.0065975;0.010210416666666666
-15.199999999999854;-0.0041312499999999995;0.020415;0.005117999999999999;0.026417999999999997;-0.007075;0.010505
-15.100000000000001;-0.00501;0.019880000000000002;0.005462;0.0274715;-0.0075525;0.0108585
-15.099999999999884;-0.004005;0.019345;0.0058059999999999995;0.028525;-0.008029999999999999;0.011212
-15.09999999999987;-0.0029999999999999996;0.01881;0.006149999999999999;0.029578499999999997;-0.0085075;0.0115655
-15.099999999999863;-0.001995;0.018275;0.006494;0.030631999999999996;-0.008985;0.011919
-15.099999999999852;-0.0013919999999999998;0.01774;0.0068379999999999995;0.0316855;-0.0094625;0.0122725
-14.999999999999996;-0.0007889999999999998;0.017205;0.007182;0.032739;-0.009940000000000001;0.01404
-14.999999999999883;-0.00018599999999999975;0.01667;0.007526;0.033792499999999996;-0.0104175;0.01429125
-14.999999999999869;0.00041700000000000027;0.016135;0.00787;0.035109375;-0.010895;0.0145425
-14.999999999999861;0.00102;0.01546625;0.0083;0.03642624999999999;-0.0113725;0.01479375
-14.99999999999985;0.0015225;0.0147975;0.00873;0.037743124999999995;-0.012566250000000001;0.015045
-14.900000000000002;0.002025;0.014128749999999999;0.00916;0.03906;-0.01376;0.0152125
-14.899999999999999;0.0025275;0.01346;0.00959;0.037856249999999994;-0.01256125;0.01538
-14.899999999999881;0.0030299999999999997;0.01324125;0.00797125;0.0366525;-0.011362500000000001;0.0155475
-14.899999999999867;0.0035324999999999996;0.0130225;0.0063525;0.036170999999999995;-0.010163750000000001;0.015715
-14.89999999999986;0.0040349999999999995;0.012934999999999999;0.005705;0.0356895;-0.008965;0.0158825
-14.89999999999985;0.0055425;0.0128475;0.0050574999999999995;0.035207999999999996;-0.008006000000000001;0.016050000000000002
-14.8;0.00705;0.012759999999999999;0.00441;0.0347265;-0.007047;0.016251
-14.79999999999988;0.007436666666666667;0.0126725;0.0037625;0.034245;-0.0060880000000000005;0.016452
-14.799999999999866;0.007823333333333333;0.012584999999999999;0.0031149999999999997;0.033763499999999995;-0.005129;0.016653
-14.799999999999859;0.00821;0.0124975;0.0024675;0.033282;-0.00417;0.016854
-14.799999999999848;0.008442;0.01241;0.00182;0.032800499999999996;-0.0032110000000000003;0.017055
-14.699999999999996;0.008674;0.0123225;0.0011725000000000001;0.032319;-0.0022520000000000005;0.01806
-14.699999999999878;0.008906;0.012235;0.0005250000000000003;0.0318375;-0.0012930000000000007;0.018113125
-14.699999999999864;0.009138;0.0121475;-0.00012249999999999935;0.031235625;-0.00033400000000000096;0.018166250000000002
-14.699999999999857;0.00937;0.012001666666666667;-0.0012016666666666662;0.03063375;0.0006249999999999988;0.018219375
-14.699999999999847;0.009602;0.011855833333333333;-0.002280833333333333;0.030031875;0.0030224999999999996;0.0182725
-14.600000000000001;0.009834;0.01171;-0.00336;0.02943;0.00542;0.018315
-14.599999999999877;0.010066;0.0128875;-0.0035362500000000003;0.025165;0.004619166666666667;0.018357500000000002
-14.599999999999863;0.010298000000000002;0.014065;-0.0037125;0.024312;0.0038183333333333333;0.0184
-14.599999999999856;0.010530000000000001;0.014536;-0.003783;0.023459;0.0030175;0.0184425
-14.599999999999845;0.011110000000000002;0.015007;-0.0038535;0.022606;0.002537;0.018485
-14.5;0.01169;0.015478;-0.003924;0.021753;0.0020565;0.018527500000000002
-14.499999999999876;0.010735;0.015949;-0.0039945;0.020900000000000002;0.0015760000000000001;0.01857
-14.499999999999861;0.00978;0.01642;-0.004065;0.020047000000000002;0.0010955000000000001;0.0186125
-14.499999999999854;0.008825;0.016891;-0.0041355;0.019194000000000003;0.0006150000000000001;0.018654999999999998
-14.499999999999844;0.008251999999999999;0.017362;-0.004206;0.018341000000000003;0.00013450000000000007;0.0186975
-14.399999999999999;0.007679;0.017833;-0.0042765;0.017488000000000004;-0.00034599999999999995;0.01891
-14.399999999999874;0.0071059999999999995;0.018304;-0.004346999999999999;0.016635000000000004;-0.0008265;0.01799125
-14.39999999999986;0.006533;0.018775;-0.0044174999999999996;0.015568750000000003;-0.001307;0.0170725
-14.399999999999853;0.00596;0.01956;-0.004535;0.014502500000000002;-0.0017875;0.01615375
-14.399999999999842;0.005386999999999999;0.020345;-0.0046524999999999995;0.013436250000000002;-0.00298875;0.015235
-14.3;0.004814;0.02113;-0.00477;0.01237;-0.00419;0.0145
-14.299999999999873;0.004240999999999999;0.01908375;-0.004963749999999999;0.015815;-0.0037158333333333336;0.013765000000000001
-14.299999999999859;0.003667999999999999;0.0170375;-0.0051575;0.016503999999999998;-0.0032416666666666666;0.01303
-14.299999999999851;0.003094999999999999;0.016219;-0.005235;0.017193;-0.0027675;0.012295
-14.29999999999984;0.0016624999999999995;0.015400500000000001;-0.0053124999999999995;0.017882;-0.002483;0.01156
-14.2;0.00023;0.014582000000000001;-0.00539;0.018571;-0.0021985;0.010825000000000001
-14.199999999999871;-0.0008058333333333333;0.0137635;-0.005467499999999999;0.01926;-0.001914;0.01009
-14.199999999999857;-0.0018416666666666666;0.012945;-0.005545;0.019948999999999998;-0.0016294999999999999;0.009355
-14.19999999999985;-0.0028775;0.0121265;-0.0056225;0.020638;-0.0013449999999999998;0.00862
-14.19999999999984;-0.003499;0.011308;-0.0057;0.021327;-0.0010604999999999998;0.007885
-14.099999999999998;-0.0041205;0.010489499999999999;-0.0057775;0.022016;-0.0007759999999999998;0.00421
-14.09999999999987;-0.004742;0.009670999999999999;-0.005855;0.022705;-0.0004914999999999997;0.00419625
-14.099999999999856;-0.0053635;0.0088525;-0.0059325;0.02356625;-0.00020699999999999972;0.0041825000000000005
-14.099999999999849;-0.005985;0.007488333333333333;-0.006061666666666667;0.024427499999999998;7.750000000000031e-05;0.00416875
-14.099999999999838;-0.0066065;0.006124166666666667;-0.006190833333333334;0.02528875;0.0007887500000000002;0.004155
-14.0;-0.007228;0.00476;-0.00632;0.02615;0.0015;0.004144
-13.999999999999869;-0.0078495;0.00530875;-0.00588375;0.0244975;0.0017391666666666666;0.0041329999999999995
-13.999999999999854;-0.008471000000000001;0.0058575;-0.0054475;0.024166999999999998;0.0019783333333333332;0.004122
-13.999999999999847;-0.009092500000000002;0.006077;-0.005273;0.023836499999999997;0.0022175;0.004110999999999999
-13.999999999999837;-0.010646250000000001;0.0062965;-0.0050985;0.023506;0.002361;0.0040999999999999995
-13.899999999999999;-0.0122;0.006516;-0.0049239999999999996;0.023175499999999998;0.0025044999999999998;0.004089
-13.899999999999867;-0.012281666666666668;0.0067355;-0.0047495;0.022844999999999997;0.002648;0.004078
-13.899999999999853;-0.012363333333333334;0.006955;-0.004575;0.022514499999999996;0.0027915;0.0040669999999999994
-13.899999999999846;-0.012445000000000001;0.0071745;-0.0044005;0.022184;0.002935;0.004056
-13.899999999999835;-0.012494000000000002;0.007394;-0.004226;0.021853499999999998;0.0030785;0.004045
-13.799999999999997;-0.012543;0.0076135000000000005;-0.0040514999999999995;0.021523;0.003222;0.00399
-13.799999999999866;-0.012592;0.007833;-0.0038770000000000002;0.0211925;0.0033655;0.0040462499999999995
-13.799999999999851;-0.012641;0.0080525;-0.0037025;0.020779375;0.003509;0.0041025
-13.799999999999844;-0.01269;0.008326875000000001;-0.003484375;0.02036625;0.0036525;0.00415875
-13.799999999999834;-0.012730833333333334;0.008601250000000001;-0.00326625;0.019953125;0.00401125;0.004215
-13.700000000000003;-0.012771666666666667;0.008875625;-0.003048125;0.01954;0.00437;0.0042525
-13.7;-0.012812500000000001;0.00915;-0.00283;0.020464999999999997;0.002729375;0.0042899999999999995
-13.699999999999864;-0.012853333333333333;0.01016625;-0.0011250000000000001;0.02139;0.0010887499999999999;0.0043275
-13.69999999999985;-0.012894166666666667;0.0111825;0.0005799999999999998;0.021759999999999998;-0.0005518750000000003;0.004365
-13.699999999999843;-0.012935;0.011589;0.0012619999999999997;0.022129999999999997;-0.0021925;0.004402499999999999
-13.699999999999832;-0.0130575;0.011995500000000001;0.0019439999999999998;0.0225;-0.003505;0.0044399999999999995
-13.600000000000001;-0.01318;0.012402;0.002626;0.022869999999999998;-0.0048175;0.004484999999999999
-13.599999999999863;-0.011790833333333334;0.0128085;0.0033079999999999997;0.023239999999999997;-0.00613;0.004529999999999999
-13.599999999999849;-0.010401666666666667;0.013215000000000001;0.00399;0.023609999999999996;-0.0074424999999999995;0.004575
-13.599999999999842;-0.0090125;0.013621500000000002;0.004672;0.023979999999999998;-0.008754999999999999;0.00462
-13.599999999999831;-0.008179;0.014028;0.005353999999999999;0.024349999999999997;-0.0100675;0.004665
-13.499999999999996;-0.0073455;0.014434500000000001;0.006036;0.02472;-0.01138;0.00489
-13.499999999999861;-0.006512;0.014841;0.006718;0.025089999999999998;-0.0126925;0.004970625
-13.499999999999847;-0.0056785;0.0152475;0.0073999999999999995;0.0255525;-0.014005;0.00505125
-13.49999999999984;-0.004845;0.015755625000000002;0.0082525;0.026014999999999996;-0.015317500000000001;0.005131875
-13.49999999999983;-0.004150416666666667;0.01626375;0.009105;0.026477499999999998;-0.01859875;0.0052125
-13.400000000000002;-0.003455833333333334;0.016771875;0.009957500000000001;0.02694;-0.02188;0.00526625
-13.399999999999999;-0.0027612500000000007;0.01728;0.01081;0.02518;-0.020826875;0.00532
-13.39999999999986;-0.0020666666666666676;0.01735;0.010035;0.02342;-0.01977375;0.00537375
-13.399999999999846;-0.0013720833333333345;0.01742;0.009260000000000001;0.022716;-0.018720624999999998;0.0054275
-13.399999999999839;-0.000677500000000001;0.017448;0.008950000000000001;0.022012;-0.0176675;0.00548125
-13.399999999999828;0.0014062499999999995;0.017476000000000002;0.00864;0.021308;-0.016825;0.005535
-13.3;0.00349;0.017504;0.00833;0.020604;-0.0159825;0.0055995
-13.299999999999859;0.0058175;0.017532;0.00802;0.0199;-0.01514;0.005664
-13.299999999999844;0.008145;0.01756;0.00771;0.019196;-0.0142975;0.0057285
-13.299999999999837;0.0104725;0.017588;0.0074;0.018492;-0.013455;0.0057929999999999995
-13.299999999999827;0.011869;0.017616;0.00709;0.017787999999999998;-0.0126125;0.0058575
-13.199999999999996;0.0132655;0.017644;0.0067800000000000004;0.017084;-0.011770000000000001;0.00618
-13.199999999999857;0.014661999999999998;0.017672;0.00647;0.01638;-0.0109275;0.006256875
-13.199999999999843;0.016058499999999996;0.0177;0.0061600000000000005;0.0155;-0.010085;0.00633375
-13.199999999999836;0.017455;0.017746666666666668;0.0056433333333333335;0.01462;-0.0092425;0.006410625
-13.199999999999825;0.018851499999999997;0.017793333333333335;0.005126666666666667;0.013739999999999999;-0.00713625;0.0064875
-13.100000000000001;0.020248;0.01784;0.00461;0.01286;-0.00503;0.006549
-13.099999999999856;0.021644499999999997;0.01852625;0.00517375;0.017410000000000002;-0.005196666666666666;0.0066105
-13.099999999999842;0.023041;0.0192125;0.0057375;0.018320000000000003;-0.005363333333333334;0.006672
-13.099999999999834;0.024437499999999997;0.019487;0.005963;0.01923;-0.00553;0.0067335
-13.099999999999824;0.027928749999999995;0.0197615;0.0061885;0.02014;-0.0056300000000000005;0.006795
-13.0;0.03142;0.020035999999999998;0.0064139999999999996;0.02105;-0.00573;0.0068565
-12.999999999999854;0.029402499999999998;0.0203105;0.0066395;0.02196;-0.00583;0.006918
-12.99999999999984;0.027384999999999996;0.020585;0.006865;0.02287;-0.0059299999999999995;0.0069795
-12.999999999999833;0.025367499999999998;0.0208595;0.0070905;0.02378;-0.00603;0.0070409999999999995
-12.999999999999822;0.024156999999999998;0.021134;0.007316;0.02469;-0.00613;0.0071024999999999994
-12.899999999999999;0.022946499999999998;0.0214085;0.0075415;0.025599999999999998;-0.006229999999999999;0.00741
-12.899999999999853;0.021736;0.021683;0.007767;0.02651;-0.00633;0.009868749999999999
-12.899999999999839;0.0205255;0.0219575;0.0079925;0.0276475;-0.006429999999999999;0.0123275
-12.899999999999832;0.019315;0.022415;0.008368333333333334;0.028784999999999998;-0.006529999999999999;0.01478625
-12.899999999999821;0.0181045;0.0228725;0.008744166666666666;0.0299225;-0.00678;0.017245
-12.8;0.016894;0.02333;0.00912;0.03106;-0.00703;0.019212
-12.799999999999851;0.0156835;0.0224425;0.00830125;0.031195;-0.006394166666666667;0.021179
-12.799999999999837;0.014473;0.021555;0.0074825;0.031222;-0.005758333333333333;0.023146
-12.79999999999983;0.0132625;0.0212;0.007155;0.031249000000000002;-0.0051225;0.025113
-12.79999999999982;0.01023625;0.020845;0.006827499999999999;0.031276000000000005;-0.004741;0.02708
-12.7;0.00721;0.02049;0.0065;0.031303000000000004;-0.0043595000000000005;0.029047
-12.69999999999985;0.005483333333333334;0.020135;0.006172499999999999;0.031330000000000004;-0.003978000000000001;0.031014
-12.699999999999836;0.0037566666666666673;0.01978;0.0058449999999999995;0.031357;-0.0035965;0.032981
-12.699999999999829;0.0020300000000000006;0.019424999999999998;0.0055175;0.031384;-0.003215;0.03494800000000001
-12.699999999999818;0.0009940000000000005;0.01907;0.005189999999999999;0.031411;-0.0028335;0.036915
-12.599999999999998;-4.19999999999995e-05;0.018715;0.0048625;0.031438;-0.0024519999999999998;0.04675
-12.599999999999849;-0.0010779999999999995;0.01836;0.004534999999999999;0.031465;-0.0020705;0.045429375
-12.599999999999834;-0.0021139999999999996;0.018005;0.0042074999999999994;0.03149875;-0.0016889999999999997;0.04410875
-12.599999999999827;-0.003149999999999999;0.017413333333333333;0.0036616666666666664;0.031532500000000005;-0.0013074999999999996;0.042788124999999996
-12.599999999999817;-0.004185999999999999;0.01682166666666667;0.0031158333333333333;0.031566250000000004;-0.0003537499999999999;0.0414675
-12.5;-0.005221999999999998;0.01623;0.00257;0.0316;0.0006;0.040410999999999996
-12.499999999999847;-0.006257999999999998;0.015078750000000002;0.00243;0.0316375;0.0010425;0.0393545
-12.499999999999833;-0.0072939999999999975;0.0139275;0.00229;0.031645;0.001485;0.038298
-12.499999999999826;-0.008329999999999997;0.013467;0.002234;0.0316525;0.0019275;0.037241500000000004
-12.499999999999815;-0.01092;0.0130065;0.002178;0.03166;0.002193;0.036185
-12.399999999999999;-0.01351;0.012546;0.0021219999999999998;0.0316675;0.0024584999999999997;0.0351285
-12.399999999999846;-0.011834166666666666;0.0120855;0.0020659999999999997;0.031675;0.002724;0.034072
-12.399999999999832;-0.010158333333333333;0.011625;0.0020099999999999996;0.0316825;0.0029895;0.0330155
-12.399999999999824;-0.0084825;0.0111645;0.0019539999999999996;0.03169;0.003255;0.031959
-12.399999999999814;-0.007477;0.010704;0.0018979999999999997;0.0316975;0.0035205;0.0309025
-12.299999999999997;-0.0064715;0.010243500000000001;0.0018419999999999997;0.031705000000000004;0.003786;0.02562
-12.299999999999844;-0.005466;0.009783;0.0017859999999999998;0.031712500000000005;0.0040514999999999995;0.025183125
-12.29999999999983;-0.0044605;0.009322500000000001;0.0017299999999999998;0.031721875000000004;0.004317;0.02474625
-12.299999999999823;-0.0034549999999999997;0.008746875000000001;0.0016599999999999998;0.03173125;0.0045825;0.024309375
-12.299999999999812;-0.0026170833333333332;0.008171250000000001;0.0015899999999999998;0.031740625;0.00524625;0.0238725
-12.200000000000003;-0.0017791666666666667;0.007595625;0.0015199999999999999;0.03175;0.00591;0.02358125
-12.2;-0.0009412500000000002;0.00702;0.00145;0.02931375;0.00592875;0.02329
-12.199999999999843;-0.00010333333333333375;0.00721875;0.0033125;0.0268775;0.0059475000000000005;0.02299875
-12.199999999999829;0.0007345833333333327;0.0074175000000000005;0.005175;0.025903;0.005966250000000001;0.0227075
-12.199999999999822;0.0015724999999999992;0.007497;0.00592;0.0249285;0.005985000000000001;0.02241625
-12.199999999999811;0.00408625;0.0075765;0.006665;0.023954;0.006000000000000001;0.022125
-12.100000000000001;0.0066;0.007656;0.00741;0.0229795;0.006015;0.0217755
-12.099999999999842;0.007091666666666667;0.007735499999999999;0.008154999999999999;0.022005;0.006030000000000001;0.021426
-12.099999999999827;0.007583333333333333;0.007814999999999999;0.0089;0.0210305;0.006045;0.021076499999999998
-12.09999999999982;0.008075;0.007894499999999999;0.009645;0.020056;0.00606;0.020727
-12.09999999999981;0.00837;0.007973999999999998;0.01039;0.0190815;0.0060750000000000005;0.0203775
-11.999999999999996;0.008665;0.0080535;0.011135;0.018107;0.00609;0.01863
-11.99999999999984;0.00896;0.008133;0.011880000000000002;0.017132500000000002;0.006105;0.018990625
-11.999999999999826;0.009255;0.0082125;0.012625;0.015914375;0.00612;0.01935125
-11.999999999999819;0.00955;0.008311875;0.01355625;0.014696250000000001;0.006135;0.019711875
-11.999999999999808;0.009795833333333333;0.008411249999999999;0.0144875;0.013478125;0.0061725;0.0200725
-11.900000000000002;0.010041666666666666;0.008510624999999999;0.01541875;0.01226;0.00621;0.020312916666666667
-11.899999999999999;0.0102875;0.00861;0.01635;0.0132275;0.006626875000000001;0.020553333333333333
-11.899999999999839;0.010533333333333334;0.00952625;0.015224999999999999;0.014195;0.0070437500000000005;0.02079375
-11.899999999999824;0.010779166666666666;0.0104425;0.0141;0.014582;0.007460625;0.021034166666666666
-11.899999999999817;0.011025;0.010809000000000001;0.013649999999999999;0.014969;0.0078775;0.021274583333333333
-11.899999999999807;0.0117625;0.0111755;0.0132;0.015355999999999998;0.008211000000000001;0.021515
-11.8;0.0125;0.011542;0.01275;0.015743;0.008544500000000002;0.0218035
-11.799999999999837;0.011743333333333333;0.011908499999999999;0.0123;0.01613;0.008878;0.022092
-11.799999999999823;0.010986666666666667;0.012275;0.01185;0.016517;0.009211500000000001;0.0223805
-11.799999999999816;0.01023;0.0126415;0.011399999999999999;0.016904;0.009545000000000001;0.022669
-11.799999999999805;0.009776;0.013007999999999999;0.01095;0.017291;0.009878500000000002;0.022957500000000002
-11.699999999999996;0.009322;0.0133745;0.010499999999999999;0.017678;0.010212;0.0244
-11.699999999999836;0.008868000000000001;0.013740999999999998;0.01005;0.018065;0.010545500000000001;0.023260000000000003
-11.699999999999822;0.008414;0.014107499999999999;0.0096;0.018548750000000003;0.010879;0.02212
-11.699999999999815;0.00796;0.014718333333333332;0.00885;0.0190325;0.0112125;0.02098
-11.699999999999804;0.007506;0.015329166666666666;0.0081;0.01951625;0.012046250000000001;0.01984
-11.600000000000001;0.007052;0.01594;0.00735;0.02;0.01288;0.018928
-11.599999999999834;0.006598;0.01583875;0.0038875;0.018925;0.012126666666666668;0.018016
-11.59999999999982;0.006144;0.015737499999999998;0.00042500000000000003;0.01871;0.011373333333333334;0.017104
-11.599999999999813;0.00569;0.015697;-0.0009599999999999999;0.018495;0.010620000000000001;0.016192
-11.599999999999802;0.004555;0.0156565;-0.002345;0.018279999999999998;0.010168;0.01528
-11.5;0.00342;0.015616;-0.00373;0.018064999999999998;0.009716;0.014368
-11.499999999999833;0.0032424999999999997;0.015575499999999999;-0.005115;0.017849999999999998;0.009264;0.013456000000000001
-11.499999999999819;0.003065;0.015535;-0.0065;0.017634999999999998;0.008812;0.012544
-11.499999999999812;0.0028875;0.0154945;-0.007885;0.017419999999999998;0.00836;0.011632
-11.499999999999801;0.002781;0.015453999999999999;-0.00927;0.017204999999999998;0.007908;0.01072
-11.399999999999999;0.0026745;0.0154135;-0.010655;0.016989999999999998;0.007455999999999999;0.00616
-11.399999999999832;0.002568;0.015373;-0.012039999999999999;0.016774999999999998;0.007004;0.00610875
-11.399999999999817;0.0024614999999999997;0.015332499999999999;-0.013425;0.01650625;0.006552;0.0060575
-11.39999999999981;0.002355;0.015264999999999999;-0.015733333333333332;0.0162375;0.0060999999999999995;0.00600625
-11.3999999999998;0.0022485;0.0151975;-0.018041666666666668;0.015968749999999997;0.00497;0.005955
-11.3;0.002142;0.01513;-0.02035;0.0157;0.00384;0.005914
-11.29999999999983;0.0020355;0.0161075;-0.02057875;0.017925;0.003795;0.005873
-11.299999999999816;0.001929;0.017085;-0.0208075;0.01837;0.00375;0.005832
-11.299999999999809;0.0018225;0.017476;-0.020899;0.018815000000000002;0.003705;0.005791
-11.299999999999798;0.00155625;0.017867;-0.0209905;0.01926;0.003678;0.00575
-11.2;0.00129;0.018258;-0.021082;0.019705;0.003651;0.005709
-11.199999999999829;0.0012166666666666667;0.018649000000000002;-0.021173499999999998;0.02015;0.003624;0.005667999999999999
-11.199999999999815;0.0011433333333333332;0.01904;-0.021265;0.020595000000000002;0.0035970000000000004;0.005627
-11.199999999999807;0.00107;0.019431;-0.0213565;0.02104;0.0035700000000000003;0.005586
-11.199999999999797;0.001026;0.019822;-0.021448;0.021485;0.003543;0.005545
-11.099999999999998;0.000982;0.020213000000000002;-0.0215395;0.021929999999999998;0.003516;0.00534
-11.099999999999827;0.000938;0.020604;-0.021630999999999997;0.022375;0.0034890000000000003;0.006745625
-11.099999999999813;0.0008939999999999999;0.020995;-0.0217225;0.02293125;0.0034620000000000002;0.00815125
-11.099999999999806;0.00085;0.021646666666666668;-0.021875;0.0234875;0.003435;0.009556875
-11.099999999999795;0.000806;0.022298333333333333;-0.0220275;0.02404375;0.0033675;0.0109625
-11.0;0.000762;0.02295;-0.02218;0.0246;0.0033;0.012087
-10.999999999999826;0.0007179999999999999;0.021768750000000003;-0.019074999999999998;0.02005;0.0032925;0.0132115
-10.999999999999812;0.0006739999999999999;0.0205875;-0.015969999999999998;0.019139999999999997;0.003285;0.014336
-10.999999999999805;0.0006299999999999999;0.020115;-0.014727999999999998;0.01823;0.0032775;0.015460499999999999
-10.999999999999794;0.00052;0.0196425;-0.013485999999999998;0.01732;0.003273;0.016585
-10.899999999999999;0.00041;0.019170000000000003;-0.012244;0.01641;0.0032685;0.0177095
-10.899999999999824;0.000675;0.018697500000000002;-0.011002;0.0155;0.003264;0.018834
-10.89999999999981;0.00094;0.018225;-0.00976;0.01459;0.0032595000000000002;0.0199585
-10.899999999999803;0.001205;0.0177525;-0.008518;0.01368;0.003255;0.021083
-10.899999999999793;0.001364;0.01728;-0.007276;0.01277;0.0032505;0.0222075
-10.799999999999997;0.001523;0.016807500000000003;-0.006034000000000001;0.011859999999999999;0.003246;0.02783
-10.799999999999823;0.001682;0.016335000000000002;-0.004792000000000001;0.01095;0.0032415;0.026670625
-10.799999999999809;0.001841;0.0158625;-0.003550000000000001;0.0098125;0.0032370000000000003;0.02551125
-10.799999999999802;0.002;0.015271875;-0.001997500000000001;0.008675;0.0032325;0.024351875000000002
-10.799999999999791;0.0021325;0.01468125;-0.0004450000000000005;0.0075375;0.00322125;0.0231925
-10.700000000000003;0.002265;0.014090625;0.0011075;0.0064;0.00321;0.022419583333333333
-10.7;0.0023975;0.0135;0.00266;0.0083175;0.001886875;0.021646666666666668
-10.699999999999822;0.0025299999999999997;0.0125275;0.00292;0.010235000000000001;0.00056375;0.020873750000000003
-10.699999999999807;0.0026625;0.011555;0.00318;0.011002000000000001;-0.0007593750000000005;0.020100833333333335
-10.6999999999998;0.0027949999999999997;0.011165999999999999;0.003284;0.011769;-0.0020825;0.019327916666666667
-10.69999999999979;0.0031925;0.010777;0.003388;0.012536;-0.003141;0.018555000000000002
-10.600000000000001;0.00359;0.010388;0.0034920000000000003;0.013302999999999999;-0.0041995;0.0176275
-10.59999999999982;0.0025291666666666665;0.009999000000000001;0.0035960000000000002;0.01407;-0.0052580000000000005;0.0167
-10.599999999999806;0.0014683333333333332;0.00961;0.0037;0.014837;-0.0063165;0.015772500000000002
-10.599999999999799;0.0004074999999999999;0.009221;0.003804;0.015604;-0.0073750000000000005;0.014845
-10.599999999999788;-0.00022900000000000015;0.008832;0.003908;0.016371;-0.0084335;0.0139175
-10.499999999999996;-0.0008655000000000002;0.008442999999999999;0.004012;0.017138;-0.009492;0.00928
-10.499999999999819;-0.0015020000000000003;0.008054;0.004116;0.017905;-0.0105505;0.008938125
-10.499999999999805;-0.0021385;0.007665;0.00422;0.01886375;-0.011609000000000001;0.00859625
-10.499999999999797;-0.002775;0.00717875;0.00435;0.0198225;-0.012667500000000002;0.008254375
-10.499999999999787;-0.003305416666666667;0.0066925000000000005;0.00448;0.02078125;-0.015313750000000001;0.0079125
-10.400000000000002;-0.0038358333333333335;0.00620625;0.00461;0.02174;-0.01796;0.007684583333333333
-10.399999999999999;-0.00436625;0.00572;0.00474;0.02224625;-0.017254375;0.007456666666666666
-10.399999999999817;-0.004896666666666667;0.005425;0.004911250000000001;0.0227525;-0.01654875;0.00722875
-10.399999999999803;-0.005427083333333334;0.00513;0.0050825;0.022955;-0.015843125;0.007000833333333334
-10.399999999999796;-0.005957500000000001;0.005012;0.005151;0.0231575;-0.0151375;0.006772916666666667
-10.399999999999785;-0.007548750000000001;0.004894;0.0052195;0.02336;-0.014573;0.0065450000000000005
-10.3;-0.00914;0.004776000000000001;0.005288;0.0235625;-0.0140085;0.0062715
-10.299999999999816;-0.007650833333333334;0.004658000000000001;0.0053565;0.023765;-0.013444;0.005998
-10.299999999999802;-0.006161666666666668;0.004540000000000001;0.005425;0.023967500000000003;-0.012879499999999999;0.0057245
-10.299999999999795;-0.0046725000000000004;0.004422000000000001;0.0054935;0.02417;-0.012315;0.005451
-10.299999999999784;-0.0037790000000000002;0.0043040000000000005;0.005562;0.024372500000000002;-0.011750499999999999;0.0051775
-10.199999999999996;-0.0028855000000000005;0.0041860000000000005;0.0056305;0.024575;-0.011186;0.00381
-10.199999999999815;-0.0019920000000000007;0.0040680000000000004;0.005699;0.0247775;-0.010621499999999999;0.004165
-10.1999999999998;-0.0010985000000000005;0.00395;0.0057675;0.025030625;-0.010057;0.00452
-10.199999999999793;-0.00020500000000000032;0.0037533333333333338;0.005881666666666667;0.02528375;-0.0094925;0.004875
-10.199999999999783;0.0006884999999999999;0.0035566666666666667;0.005995833333333333;0.025536875;-0.00808125;0.00523
-10.100000000000001;0.001582;0.00336;0.00611;0.02579;-0.00667;0.005514
-10.099999999999813;0.0024755000000000003;0.00631625;0.00647;0.0262675;-0.0064175;0.005798
-10.099999999999799;0.0033690000000000005;0.0092725;0.00683;0.026362999999999998;-0.0061649999999999995;0.006082
-10.099999999999792;0.004262500000000001;0.010454999999999999;0.006974;0.0264585;-0.005912499999999999;0.006366
-10.099999999999781;0.00649625;0.011637499999999999;0.007118;0.026553999999999998;-0.005761;0.00665
-10.0;0.00873;0.01282;0.007261999999999999;0.0266495;-0.0056095;0.006934
-9.999999999999812;0.00852;0.0140025;0.007405999999999999;0.026744999999999998;-0.005457999999999999;0.0072180000000000005
-9.999999999999797;0.00831;0.015184999999999999;0.007549999999999999;0.0268405;-0.0053065;0.007502
-9.99999999999979;0.0081;0.0163675;0.0076939999999999995;0.026935999999999998;-0.005155;0.007786
-9.99999999999978;0.007974;0.01755;0.007838;0.0270315;-0.0050035;0.00807
-9.899999999999999;0.007847999999999999;0.0187325;0.007982;0.027127;-0.004852;0.00949
-9.89999999999981;0.007722;0.019915;0.008126;0.0272225;-0.0047005;0.009715625
-9.899999999999796;0.007596;0.021097499999999998;0.00827;0.027341875;-0.004549;0.00994125
