;4perc/csv/4percB Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_5.csv;4perc/csv/4percB Specimen_RawData_1.csv;4perc/csv/4percA Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_1.csv;4perc/csv/4percB Specimen_RawData_5.csv;4perc/csv/4percA Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_2.csv;4perc/csv/4percA Specimen_RawData_4.csv;4perc/csv/4percB Specimen_RawData_4.csv;4perc/csv/4percA Specimen_RawData_2.csv
0.2;0.263355625;0.236605;0.12949950000000002;0.18695;0.07443416666666666;3.3333333333334e-05;0.2664452;0.1311005;0.20860511111111113;0.091678;0.25744300000000003;0.05154933333333333
0.20000000000000107;0.2633046875;0.2371557142857143;0.12992900000000002;0.186465;0.07445;0.000921666666666667;0.2665548;0.131894;0.20831688888888888;0.09112066666666667;0.257096;0.05139866666666667
0.2000000000000013;0.26325375;0.23770642857142857;0.13035850000000002;0.18615636363636362;0.07446583333333333;0.0018100000000000008;0.26666439999999997;0.1326875;0.20802866666666667;0.09056333333333333;0.256749;0.051248
0.2000000000000015;0.2632028125;0.23825714285714286;0.13078800000000002;0.18584772727272728;0.07448166666666667;0.002698333333333334;0.26677399999999996;0.13304818181818184;0.20774044444444445;0.090006;0.256402;0.051097333333333335
0.20000000000000173;0.26315187500000004;0.23880785714285716;0.13121750000000001;0.1855390909090909;0.0744975;0.003586666666666667;0.2668836;0.13340886363636364;0.20745222222222223;0.088334;0.25605500000000003;0.05094666666666667
0.20000000000000195;0.2631009375;0.23935857142857145;0.13164700000000001;0.18523045454545453;0.074545;0.004475;0.2669932;0.13376954545454547;0.20716400000000001;0.086662;0.255708;0.050796
0.20000000000000284;0.26305;0.2399092857142857;0.1320765;0.1849218181818182;0.07459249999999999;0.0084725;0.2671028;0.13413022727272728;0.20457;0.08499;0.255361;0.04944
0.29999999999999716;0.26443500000000003;0.24046;0.132506;0.18461318181818182;0.07464;0.01247;0.2672124;0.1344909090909091;0.204786;0.08562416666666667;0.255014;0.049210666666666666
0.2999999999999996;0.26582;0.239175;0.1329355;0.18430454545454547;0.0747675;0.012274722222222222;0.267322;0.1348515909090909;0.205002;0.08625833333333333;0.254667;0.04898133333333333
0.2999999999999998;0.267205;0.23789000000000002;0.133365;0.1839959090909091;0.074895;0.012079444444444445;0.2674437777777778;0.13521227272727274;0.205218;0.0868925;0.25432;0.048752
0.3000000000000001;0.267724375;0.236605;0.1355125;0.18368727272727273;0.0750225;0.011884166666666666;0.26756555555555556;0.13557295454545454;0.205434;0.08752666666666667;0.252585;0.048522666666666665
0.3000000000000007;0.26824375;0.23617666666666667;0.13766;0.18337863636363638;0.07515;0.01168888888888889;0.26768733333333333;0.13593363636363637;0.20565;0.08816083333333333;0.25085;0.04829333333333333
0.30000000000000115;0.268763125;0.23574833333333334;0.13642285714285715;0.18307;0.0752775;0.01149361111111111;0.2678091111111111;0.13629431818181817;0.205866;0.088795;0.25053892857142857;0.048063999999999996
